method_name,collection,contrast,Cluster,ONTOLOGY,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
limma_trend_GeoDiff,GO,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,CC,GO:0033290,eukaryotic 48S preinitiation complex,16,0.8187542829874844,2.7478671162265416,2.4573281977529757e-6,0.018892843994108417,0.018610004715394275,2369,"tags=62%, list=13%, signal=55%",EIF3L/EIF3D/EIF3E/EIF3F/EIF3G/EIF3A/EIF3M/EIF3J/EIF3C/EIF3B
limma_trend_GeoDiff,GO,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,BP,GO:0001732,formation of cytoplasmic translation initiation complex,14,0.8300038712356912,2.7166839650016534,5.929300405046458e-6,0.018892843994108417,0.018610004715394275,2369,"tags=71%, list=13%, signal=62%",EIF3L/EIF3D/EIF3E/EIF3F/EIF3G/EIF3A/EIF3M/EIF3J/EIF3C/EIF3B
limma_trend_GeoDiff,GO,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,BP,GO:0034975,protein folding in endoplasmic reticulum,11,0.8697467656055862,2.4911737238855065,6.148679972046566e-6,0.018892843994108417,0.018610004715394275,829,"tags=55%, list=4%, signal=52%",P4HB/PDIA2/ERO1B/CANX/DNAJC3/HSPA5
limma_trend_GeoDiff,GO,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,CC,GO:0070993,translation preinitiation complex,18,0.715318444937649,2.741668307082226,1.189177470329861e-5,0.021923675843001315,0.021595462861190278,2369,"tags=56%, list=13%, signal=49%",EIF3L/EIF3D/EIF3E/EIF3F/EIF3G/EIF3A/EIF3M/EIF3J/EIF3C/EIF3B
limma_trend_GeoDiff,GO,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,MF,GO:0030546,signaling receptor activator activity,487,-0.4655270089581204,-1.21133932540508,1.1601444455181832e-5,0.021923675843001315,0.021595462861190278,4933,"tags=38%, list=26%, signal=29%",UTS2B/IL12B/GRN/CD70/IL15/TFF1/EGFR/GNRH2/DEFB104A/TNFSF8/GUCA2A/WNT4/WNT16/SEMA3C/NPPA/BGLAP/CD86/CD40LG/SLURP1/HMGB2/CCL19/CCL1/IL17C/FGF19/DPP4/SEMA3F/GHRH/FLRT3/WNT3A/CCL26/HAMP/IL25/AGT/WNT10B/CMTM3/TGFB2/CCL18/GDF9/CCL25/NRG2/CCL5/CXCL10/DEFB103A/NPPB/UCN/PDGFB/IL33/TNFRSF11B/EFNA5/SEMA4A/FGF9/MSTN/IL16/NAMPT/TNFSF10/MDK/IL34/WNT8A/WNT5B/NTS/CARTPT/SEMA4G/TYMP/SEMA4D/TNFSF13B/CXCL11/SEMA6C/JAG2/TIMP1/ENDOU/ANGPTL8/IFNW1/WNT8B/SEMA3G/HDGFL3/TAFA1/IL18/FGF10/DLL4/MLN/INHBC/TNFSF13/IFNA14/CXCL6/CORT/CCN6/VEGFC/BMP1/CX3CL1/SEMA7A/LGALS3/CCL28/WNT3/WNT1/LIF/IL36RN/FGF20/STC1/CSPG5/WNT6/IL1F10/GFER/AMH/WNT7A/TAFA4/LTB/INHBE/WNT9B/CER1/VIP/GDF7/CXCL9/SEMA3E/FGF22/TNFSF9/NBL1/BMP15/BMP3/FGF2/TNFSF15/INSL5/AMELX/ADM2/TNFSF18/RETNLB/INSL3/WNT7B/WNT9A/GDF3/CCL13/BTC/CXCL16/PDYN/CCL7/TNF/EDN1/IL20/VEGFD/FGF3/PTHLH/GDF11/CMTM2/BMP4/GDF1/DGKQ/ADM/TRH/APELA/FGF21/CCL3/CCK/NRG1/EREG/INSL6/CMTM1/IL21/HGF/CTF1/SHH/TAFA2/CSHL1/IL19/IL36G/CCL23/CCL8/DEFB133/IL17A/BMP2/FGF4/BMP7/PF4/EPHA7/IL3/IL17F/SEMA5B/CCL16/COLEC10/IFNA8/IFNB1/FGF18/PNOC/INSL4/IL5/BMP8A
limma_trend_GeoDiff,GO,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,BP,GO:0072498,embryonic skeletal joint development,15,-0.8284622079704294,-1.7585962251914125,1.6198540930897588e-5,0.023971685401443,0.0236128122635173,2199,"tags=73%, list=12%, signal=65%",NOG/HYAL1/SLC2A10/HOXA11/IHH/OSR1/WNT9A/BMP4/SHOX2/HOXC11/BMP7
limma_trend_GeoDiff,GO,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,MF,GO:0005125,cytokine activity,228,-0.5053460542798495,-1.2975550707195047,2.0804239879750923e-5,0.023971685401443,0.0236128122635173,4893,"tags=43%, list=26%, signal=32%",IL12B/GRN/CD70/IL15/TNFSF8/WNT4/WNT16/CD40LG/SLURP1/CCL19/CCL1/IL17C/WNT3A/CCL26/IL25/WNT10B/CMTM3/TGFB2/CCL18/GDF9/CCL25/CCL5/CXCL10/IL33/TNFRSF11B/MSTN/IL16/NAMPT/TNFSF10/IL34/WNT8A/WNT5B/TNFSF13B/CXCL11/TIMP1/IFNW1/WNT8B/IL18/INHBC/TNFSF13/IFNA14/CXCL6/BMP1/CX3CL1/CCL28/WNT3/WNT1/LIF/IL36RN/WNT6/IL1F10/WNT7A/LTB/INHBE/WNT9B/CER1/GDF7/CXCL9/TNFSF9/BMP15/BMP3/FGF2/TNFSF15/TNFSF18/WNT7B/WNT9A/GDF3/CCL13/CXCL16/CCL7/TNF/EDN1/IL20/GDF11/CMTM2/BMP4/GDF1/CCL3/NRG1/CMTM1/IL21/CTF1/IL19/IL36G/CCL23/CCL8/IL17A/BMP2/BMP7/PF4/IL3/IL17F/CCL16/IFNA8/IFNB1/IL5/BMP8A
limma_trend_GeoDiff,GO,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,MF,GO:0048018,receptor ligand activity,481,-0.464640710975056,-1.2086351349985534,2.0245745296398832e-5,0.023971685401443,0.0236128122635173,4933,"tags=38%, list=26%, signal=29%",UTS2B/IL12B/GRN/CD70/IL15/TFF1/GNRH2/DEFB104A/TNFSF8/GUCA2A/WNT4/WNT16/SEMA3C/NPPA/BGLAP/CD86/CD40LG/SLURP1/HMGB2/CCL19/CCL1/IL17C/FGF19/DPP4/SEMA3F/GHRH/FLRT3/WNT3A/CCL26/HAMP/IL25/AGT/WNT10B/CMTM3/TGFB2/CCL18/GDF9/CCL25/NRG2/CCL5/CXCL10/DEFB103A/NPPB/UCN/PDGFB/IL33/TNFRSF11B/EFNA5/SEMA4A/FGF9/MSTN/IL16/NAMPT/TNFSF10/MDK/IL34/WNT8A/WNT5B/NTS/CARTPT/SEMA4G/TYMP/SEMA4D/TNFSF13B/CXCL11/SEMA6C/JAG2/TIMP1/ENDOU/ANGPTL8/IFNW1/WNT8B/SEMA3G/HDGFL3/TAFA1/IL18/FGF10/DLL4/MLN/INHBC/TNFSF13/IFNA14/CXCL6/CORT/CCN6/VEGFC/BMP1/CX3CL1/SEMA7A/LGALS3/CCL28/WNT3/WNT1/LIF/IL36RN/FGF20/STC1/CSPG5/WNT6/IL1F10/GFER/AMH/WNT7A/TAFA4/LTB/INHBE/WNT9B/CER1/VIP/GDF7/CXCL9/SEMA3E/FGF22/TNFSF9/NBL1/BMP15/BMP3/FGF2/TNFSF15/INSL5/AMELX/ADM2/TNFSF18/RETNLB/INSL3/WNT7B/WNT9A/GDF3/CCL13/BTC/CXCL16/PDYN/CCL7/TNF/EDN1/IL20/VEGFD/FGF3/PTHLH/GDF11/CMTM2/BMP4/GDF1/ADM/TRH/APELA/FGF21/CCL3/CCK/NRG1/EREG/INSL6/CMTM1/IL21/HGF/CTF1/SHH/TAFA2/CSHL1/IL19/IL36G/CCL23/CCL8/DEFB133/IL17A/BMP2/FGF4/BMP7/PF4/EPHA7/IL3/IL17F/SEMA5B/CCL16/COLEC10/IFNA8/IFNB1/FGF18/PNOC/INSL4/IL5/BMP8A
limma_trend_GeoDiff,GO,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,CC,GO:0016282,eukaryotic 43S preinitiation complex,17,0.7202650403904095,2.5089923425035408,2.4895739243659926e-5,0.025498769372006354,0.02511703470360357,2369,"tags=59%, list=13%, signal=51%",EIF3L/EIF3D/EIF3E/EIF3F/EIF3G/EIF3A/EIF3M/EIF3J/EIF3C/EIF3B
limma_trend_GeoDiff,GO,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,BP,GO:0043267,negative regulation of potassium ion transport,29,-0.7058781272774526,-1.6206213852838942,3.976757802689775e-5,0.03332523038654031,0.03282632804402105,2205,"tags=38%, list=12%, signal=34%",KCNE4/KCNE3/ACTN2/CAB39/VIP/KCNE1/KCNRG/RGS4/NOS3/CAV3/CASQ2
limma_trend_GeoDiff,GO,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,BP,GO:0008544,epidermis development,375,-0.475394776855829,-1.233073266854948,3.900768671046711e-5,0.03332523038654031,0.03282632804402105,5081,"tags=39%, list=27%, signal=29%",NAB1/KRT82/FOXC1/S100A7/SFRP4/GRXCR2/KRT86/TNFRSF19/SOX9/LHFPL5/KRT25/MYO7A/EGFR/HOXB13/KRT74/EZH2/NOM1/IRF6/GRHL1/POU3F1/SCRIB/WNT16/KRTAP6-3/LIPK/LIPN/SPRR2B/NSDHL/ALOXE3/LAMA5/ATP2C1/KRT3/ALOX15B/KRT36/MYSM1/ALX4/SPRR3/WNT10B/TGFB2/PITX2/RELA/LCE2A/PLS1/ALOX12B/STMN1/KEAP1/STK4/STS/FOXI3/EPHA2/MACROH2A2/TECTA/PDZD7/BCL11B/POU4F3/KRTAP6-2/ZNF750/MACROH2A1/LAMA3/KLF7/JAG2/LCE3D/SPRR1A/LCE3A/ZFP36/KDF1/CRABP2/IL18/FGF10/CDSN/PLOD3/KLF4/MANSC4/SOS1/ST14/KRT16/TRADD/ELAPOR2/MSX2/CLRN2/KRT7/KRT10/MED1/SMO/GLI2/FGF20/KRT77/GRXCR1/CSTA/OVOL3/KRT6A/YAP1/GORAB/FOXN1/KRT71/FOSL2/HEY2/KRT72/ETV4/FGF2/TMEM132E/DLX3/TCHH/MAFF/GLI1/SOX21/SLITRK6/GDF3/CLRN1/ALOX12/POU3F2/EDAR/TMEM79/TNF/CST6/IL20/SFN/KRTDAP/FA2H/LGR5/KRTAP5-9/PTHLH/GRHL3/CYP26B1/PLA2G10/BMP4/SCEL/CNFN/CASP14/LAMC2/LIPM/FOXQ1/EVPL/EREG/CYSRT1/IVL/TP63/SHH/NCOA3/KRT27/IL17A/NFKBIZ/HES1/EMP1/FLG/MET/USH1C/SLC44A4/VDR
limma_trend_GeoDiff,GO,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,Acinar_Healthy - (Acinar_Tumor + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,CC,GO:0005852,eukaryotic translation initiation factor 3 complex,15,0.7412734894811923,2.4950318772229947,6.185742688850134e-5,0.04751681342151711,0.04680545301229935,2369,"tags=67%, list=13%, signal=58%",EIF3L/EIF3D/EIF3E/EIF3F/EIF3G/EIF3A/EIF3M/EIF3J/EIF3C/EIF3B
limma_trend_GeoDiff,GO,Acinar_Tumor - (Acinar_Healthy + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,Acinar_Tumor - (Acinar_Healthy + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,BP,GO:0002181,cytoplasmic translation,156,0.7383799662038322,2.5353825040111766,3.310538813934697e-23,3.0735042348569725e-19,3.000742076504387e-19,2533,"tags=57%, list=14%, signal=50%",IGF2BP1/LIN28A/RPL7A/RPL29/RPL5/RPL34/RPL21/RPS9/RPL17/RPL6/RPL32/RPL15/RPL18/RPL41/RPS5/RPL35/EIF2AK4/RPL35A/RPS2/RPS28/RPS15/RPSA/RPL36/RPLP2/RPL27A/RPS3A/RACK1/EIF3L/RPS19/RPL7/RPL13A/RPS6/SLBP/RPL10A/RPS17/RPS4X/RPL18A/RPS8/RPL22/RPL9/RPL4/RPLP1/RPS15A/RPL37A/UBA52/RPL38/RPS7/YBX3/RPLP0/EIF3G/RPS14/RPS10/FAU/RPS11/RPL24/RPS12/RPL11/RPL26/RPS25/CPEB3/RPL31/RPS26/PAIP1/RPS13/RPL39/RPS16/RPL12/RPS18/RPL30/EIF3A/RPS27/NEMF/RPS3/RPS24/EIF3F/RPL27/RPL37/RPL13/CNBP/EIF3J/RPS20/RPL14/EIF2S3B/EIF3C/DHX9/EIF3E/RPS23/SARS1/DHX29
limma_trend_GeoDiff,GO,Acinar_Tumor - (Acinar_Healthy + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,Acinar_Tumor - (Acinar_Healthy + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,CC,GO:0022626,cytosolic ribosome,115,0.7679849313988903,2.543511832147441,1.1530718396538838e-20,5.352559479673328e-17,5.225842953294523e-17,2312,"tags=62%, list=12%, signal=54%",RPL7A/RPL29/RPL5/RPL34/RPL21/RPS9/RPL17/RPL6/RPL32/RPL15/RPL18/RPL41/RPS5/RPL35/EIF2AK4/RPL35A/RPS2/RPS28/RPS15/RPSA/RPL36/RPLP2/RPL27A/RPS3A/RACK1/RPS19/RPL7/RPL13A/RPS6/RPL10A/RPS17/RPS4X/RPL18A/RPS8/RPL22/RPL9/RPL4/RPLP1/RPS15A/RPL37A/UBA52/RPL38/RPS7/RPLP0/RPS14/RPS10/FAU/RPS11/RPL24/RPS12/RPL11/RPL26/RPS25/RPL31/RPS26/RPS13/RPL39/RPS16/RPL12/RPS18/RPL30/RPS27/NEMF/RPS3/RPL10L/RPS24/RPL27/RPL37/RPL13/RPS20/RPL14
limma_trend_GeoDiff,GO,Acinar_Tumor - (Acinar_Healthy + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,Acinar_Tumor - (Acinar_Healthy + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,CC,GO:0005840,ribosome,230,0.634721278170798,2.2879045008182097,2.2283893287951534e-17,6.896122176178068e-14,6.732863336931603e-14,3642,"tags=44%, list=20%, signal=36%",DAZL/RPL7A/NR0B1/RPL29/RPL5/RPL34/RPL21/RRBP1/RPS9/RPL17/RPL6/RPL32/RPL15/RPL18/RPL41/RPS5/RPL35/EIF2AK4/RPL35A/RPS2/RPS28/RPS15/RPSA/RPL36/RPLP2/RPL27A/RPS3A/RACK1/RPS19/RPL7/RPL13A/RPS6/RPL10A/RPS17/RPS4X/RPL18A/RPS8/RPL22/RPL9/RPL4/RPLP1/RPS15A/RPL37A/UBA52/RPL38/RPS7/RPLP0/RPS14/RPS10/FAU/RPS11/RPL24/RPS12/RPL11/RPL26/RPS25/RPL31/RPS26/RPS13/RPL39/MRPL21/RPS16/RPL12/RPS18/MRPS24/RPL30/SERP1/RPS27/NEMF/RPS3/RPL10L/RPS24/RPL27/RPL37/RPL13/RPS20/RPL14/MRPL46/MRPL40/RPS23/DHX29/MRPL53/MRPL36/RPL28/MRPS2/RPS29/AURKAIP1/SRP68/MRPL1/RPS21/MRPS14/RPL8/RPL36A/RPL23A/MRPL24/MRPL55/MTERF4/MRPL54/NHP2/RPL19/ZNF598
limma_trend_GeoDiff,GO,Acinar_Tumor - (Acinar_Healthy + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,Acinar_Tumor - (Acinar_Healthy + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,MF,GO:0004984,olfactory receptor activity,379,-0.5319177206766748,-2.1018091724375756,1.7835033953414782e-16,3.138149824810491e-13,3.0638572463596846e-13,3845,"tags=45%, list=21%, signal=36%",OR7G1/OR10H1/OR12D1/OR2J1/OR2W1/OR5AC2/OR10S1/OR51L1/OR52B6/OR5K1/OR11L1/OR56A5/OR6B3/OR4D9/OR1I1/OR11H4/OR9A4/OR14I1/OR5L2/OR14J1/OR52E4/OR10K2/OR6F1/OR11A1/OR6C74/OR5B2/OR1B1/OR2T6/OR51I2/OR1M1/OR2AJ1/OR3A2/OR4C12/OR52W1/OR4N5/OR52B4/OR4N4/OR7G2/OR11H7/OR4K13/OR4D6/OR6T1/OR10G6/OR2G2/OR10J4/OR1A1/OR2AG2/OR10H2/OR52N5/OR6N2/OR51E1/OR2A2/OR8J1/OR51Q1/OR1D2/OR51B5/OR2AG1/OR7G3/OR52A5/OR52E5/OR6X1/OR5T2/OR52D1/OR1E1/OR4X2/OR8U3/OR10K1/OR2T10/OR2T5/OR6S1/OR7A5/OR4K1/OR1J4/OR5AN1/OR4L1/OR4K5/OR5K4/OR2T29/OR8H2/OR4C46/OR1L8/OR5D13/OR52E2/OR4K15/OR51M1/OR2T1/OR52I2/OR52I1/OR4C45/OR52N2/OR6C6/OR13C9/OR13F1/OR10AG1/OR5M11/OR8D4/OR51A2/OR6V1/OR52K1/OR4M2/OR5D14/OR2L8/OR2W3/OR10Z1/OR4D10/OR4B1/OR2Z1/OR9I1/OR2B3/OR2Y1/OR6K3/OR1K1/OR5B21/OR8K5/OR52N4/OR5B12/OR13A1/OR4C16/OR6N1/OR13G1/OR6Y1/OR51F1/OR4D1/OR8J3/OR56B1/OR51G2/OR5K2/OR2A7/OR10AD1/OR5P3/OR5AR1/OR2W5P/OR8D2/OR1L4/OR51A7/OR13D1/OR5J2/OR2T3/OR13H1/OR8K1/OR8U1/OR5T1/OR1L6/OR4D11/OR10G8/OR10A3/OR2A12/OR10Q1/OR2A25/OR4S2/OR52R1/OR2AE1/OR10G2/OR5K3/OR13C3/OR10R2/OR10A2/OR6B2/OR4C3/OR1N2/OR8A1/OR52K2/OR4P4/OR5B17/OR2AK2/OR2M4/OR51B6/OR51V1/OR10AC1
limma_trend_GeoDiff,GO,Acinar_Tumor - (Acinar_Healthy + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,Acinar_Tumor - (Acinar_Healthy + ADM_Healthy + Duct_Healthy + Duct_Tumor + Glandular_Tumor_Tumor + PanIN_Healthy + PanIN_Tumor + PoorlyDiffTumor_Tumor)/8,BP,GO:0050911,detection of chemical stimulus involved in sensory perception of smell,381,-0.5304314633502,-2.097064641245263,1.5578127959487087e-16,3.138149824810491e-13,3.0638572463596846e-13,3845,"tags=44%, list=21%, signal=36%",OR7G1/OR10H1/OR12D1/OR2J1/OR2W1/OR5AC2/OR10S1/OR51L1/OR52B6/OR5K1/OR11L1/OR56A5/OR6B3/OR4D9/OR1I1/OR11H4/OR9A4/OR14I1/OR5L2/OR14J1/OR52E4/OR10K2/OR6F1/OR11A1/OR6C74/OR5B2/OR1B1/OR2T6/OR51I2/OR1M1/OR2AJ1/OR3A2/OR4C12/OR52W1/OR4N5/OR52B4/OR4N4/OR7G2/OR11H7/OR4K13/OR4D6/OR6T1/OR10G6/OR2G2/OR10J4/OR1A1/OR2AG2/OR10H2/OR52N5/OR6N2/OR51E1/OR2A2/OR8J1/OR51Q1/OR1D2/OR51B5/OR2AG1/OR7G3/OR52A5/OR52E5/OR6X1/OR5T2/OR52D1/OR1E1/OR4X2/OR8U3/OR10K1/OR2T10/OR2T5/OR6S1/OR7A5/OR4K1/OR1J4/OR5AN1/OR4L1/OR4K5/OR5K4/OR2T29/OR8H2/OR4C46/OR1L8/OR5D13/OR52E2/OR4K15/OR51M1/OR2T1/OR52I2/OR52I1/OR4C45/OR52N2/OR6C6/OR13C9/OR13F1/OR10AG1/OR5M11/OR8D4/OR51A2/OR6V1/OR52K1/OR4M2/OR5D14/OR2L8/OR2W3/OR10Z1/OR4D10/OR4B1/OR2Z1/OR9I1/OR2B3/OR2Y1/OR6K3/OR1K1/OR5B21/OR8K5/OR52N4/OR5B12/OR13A1/OR4C16/OR6N1/OR13G1/OR6Y1/OR51F1/OR4D1/OR8J3/OR56B1/OR51G2/OR5K2/OR2A7/OR10AD1/OR5P3/OR5AR1/OR2W5P/OR8D2/OR1L4/OR51A7/OR13D1/OR5J2/OR2T3/OR13H1/OR8K1/OR8U1/OR5T1/OR1L6/OR4D11/OR10G8/OR10A3/OR2A12/OR10Q1/OR2A25/OR4S2/OR52R1/OR2AE1/OR10G2/OR5K3/OR13C3/OR10R2/OR10A2/OR6B2/OR4C3/OR1N2/OR8A1/OR52K2/OR4P4/OR5B17/OR2AK2/OR2M4/OR51B6/OR51V1/OR10AC1
